Date,Open,High,Low,Close,Adj Close,Volume
17-08-22,158.229996,160,158.020004,159.779999,157.400101,21604600
17-08-23,159.070007,160.470001,158.880005,159.979996,157.597107,19399100
17-08-24,160.429993,160.740005,158.550003,159.270004,156.89769,19818900
17-08-25,159.649994,160.559998,159.270004,159.860001,157.478897,25480100
17-08-28,160.139999,162,159.929993,161.470001,159.064911,25966000
17-08-29,160.100006,163.119995,160,162.910004,160.48349,29516900
17-08-30,163.800003,163.889999,162.610001,163.350006,160.916916,27269600
17-08-31,163.639999,164.520004,163.479996,164,161.557236,26785100
17-09-01,164.800003,164.940002,163.630005,164.050003,161.606491,16591100
17-09-05,163.75,164.25,160.559998,162.080002,159.665848,29468500
17-09-06,162.710007,162.990005,160.520004,161.910004,159.498367,21651700
17-09-07,162.089996,162.240005,160.360001,161.259995,158.858032,21928500
17-09-08,160.860001,161.149994,158.529999,158.630005,156.267227,28611500
17-09-11,160.5,162.050003,159.889999,161.5,159.094467,31580800
17-09-12,162.610001,163.960007,158.770004,160.860001,158.46402,71714000
17-09-13,159.869995,159.960007,157.910004,159.649994,157.272018,44907400
17-09-14,158.990005,159.399994,158.089996,158.279999,155.92244,23760700
17-09-15,158.470001,160.970001,158,159.880005,157.498611,49114600
17-09-18,160.110001,160.5,158,158.669998,156.306625,28269400
17-09-19,159.509995,159.770004,158.440002,158.729996,156.365723,20810600
17-09-20,157.899994,158.259995,153.830002,156.070007,153.745377,52951400
17-09-21,155.800003,155.800003,152.75,153.389999,151.10527,37511700
17-09-22,151.539993,152.270004,150.559998,151.889999,149.627625,46645400
17-09-25,149.990005,151.830002,149.160004,150.550003,148.307571,44387300
17-09-26,151.779999,153.919998,151.690002,153.139999,150.859009,36660000
17-09-27,153.800003,154.720001,153.539993,154.229996,151.93277,25504200
17-09-28,153.889999,154.279999,152.699997,153.279999,150.996918,22005500
17-09-29,153.210007,154.130005,152,154.119995,151.824387,26299800
17-10-02,154.259995,154.449997,152.720001,153.809998,151.519028,18698800
17-10-03,154.009995,155.089996,153.910004,154.479996,152.179031,16230300
17-10-04,153.630005,153.860001,152.460007,153.479996,151.193924,20163800
17-10-05,154.179993,155.440002,154.050003,155.389999,153.07547,21283800
17-10-06,154.970001,155.490005,154.559998,155.300003,152.986816,17407600
17-10-09,155.809998,156.729996,155.490005,155.839996,153.518768,16262900
17-10-10,156.059998,158,155.100006,155.899994,153.577866,15617000
17-10-11,155.970001,156.979996,155.75,156.550003,154.218216,16905600
17-10-12,156.350006,157.369995,155.729996,156,153.676392,16125100
17-10-13,156.729996,157.279999,156.410004,156.990005,154.651642,16394200
17-10-16,157.899994,160,157.649994,159.880005,157.498611,24121500
17-10-17,159.779999,160.869995,159.229996,160.470001,158.079819,18997300
17-10-18,160.419998,160.710007,159.600006,159.759995,157.380386,16374200
17-10-19,156.75,157.080002,155.020004,155.979996,153.656693,42584200
17-10-20,156.610001,157.75,155.960007,156.25,153.922668,23974100
17-10-23,156.889999,157.690002,155.5,156.169998,153.843857,21984300
17-10-24,156.289993,157.419998,156.199997,157.100006,154.76001,17757200
17-10-25,156.910004,157.550003,155.270004,156.410004,154.080307,21207100
17-10-26,157.229996,157.830002,156.779999,157.410004,155.065399,17000500
17-10-27,159.289993,163.600006,158.699997,163.050003,160.621384,44454200
17-10-30,163.889999,168.070007,163.720001,166.720001,164.236725,44700800
17-10-31,167.899994,169.649994,166.940002,169.039993,166.522171,36046800
17-11-01,169.869995,169.940002,165.610001,166.889999,164.40419,33637800
17-11-02,166.600006,168.5,165.279999,168.110001,165.606018,41393400
17-11-03,174,174.259995,171.119995,172.5,169.930634,59398600
17-11-06,172.369995,174.990005,171.720001,174.25,171.654556,35026300
17-11-07,173.910004,175.25,173.600006,174.809998,172.206223,24361500
17-11-08,174.660004,176.240005,174.330002,176.240005,173.614929,24409500
17-11-09,175.110001,176.100006,173.139999,175.880005,173.2603,29482600
17-11-10,175.110001,175.380005,174.270004,174.669998,172.686859,25145500
17-11-13,173.5,174.5,173.399994,173.970001,171.994812,16982100
17-11-14,173.039993,173.479996,171.179993,171.339996,169.394669,24782500
17-11-15,169.970001,170.320007,168.380005,169.080002,167.160339,29158100
17-11-16,171.179993,171.869995,170.300003,171.100006,169.15741,23637500
17-11-17,171.039993,171.389999,169.639999,170.149994,168.218185,21899500
17-11-20,170.289993,170.559998,169.559998,169.979996,168.05011,16262400
17-11-21,170.779999,173.699997,170.779999,173.139999,171.174255,25131300
17-11-22,173.360001,175,173.050003,174.960007,172.973587,25588900
17-11-24,175.100006,175.5,174.649994,174.970001,172.983475,14026700
17-11-27,175.050003,175.080002,173.339996,174.089996,172.113464,20716800
17-11-28,174.300003,174.869995,171.860001,173.070007,171.105042,26428800
17-11-29,172.630005,172.919998,167.160004,169.479996,167.555801,41666400
17-11-30,170.429993,172.139999,168.440002,171.850006,169.898895,41527200
17-12-01,169.949997,171.669998,168.5,171.050003,169.107971,39759300
17-12-04,172.479996,172.619995,169.630005,169.800003,167.872177,32542400
17-12-05,169.059998,171.520004,168.399994,169.639999,167.713974,27350200
17-12-06,167.5,170.199997,166.460007,169.009995,167.091141,28560000
17-12-07,169.029999,170.440002,168.910004,169.320007,167.397629,25673300
17-12-08,170.490005,171,168.820007,169.369995,167.447037,23355200
17-12-11,169.199997,172.889999,168.789993,172.669998,170.709595,35273800
17-12-12,172.149994,172.389999,171.460007,171.699997,169.750595,19409200
17-12-13,172.5,173.539993,172,172.270004,170.314117,23818400
17-12-14,172.399994,173.130005,171.649994,172.220001,170.264694,20476500
17-12-15,173.630005,174.169998,172.460007,173.970001,171.994812,40169300
