Date,Open,High,Low,Close,Adj Close,Volume
2012-03-05,64.510002,64.889999,64.120003,64.339996,60.300686,5000
2012-03-06,64.160004,64.510002,63.580002,63.680000,59.682133,16300
2012-03-07,63.750000,64.370003,63.580002,64.239998,60.206963,9200
2012-03-08,64.769997,64.860001,63.639999,64.000000,59.982025,10600
2012-03-09,64.000000,64.000000,63.560001,63.759998,59.757107,7900
2012-03-12,63.630001,64.550003,63.130001,63.680000,59.682133,11600
2012-03-13,64.000000,64.849998,63.380001,64.779999,60.713066,11400
2012-03-14,65.000000,65.000000,63.169998,63.250000,59.279121,22400
2012-03-15,63.270000,63.270000,62.000000,62.919998,58.969841,34700
2012-03-16,62.770000,63.169998,62.020000,63.040001,59.082306,25400
2012-03-19,62.860001,63.270000,62.330002,62.450001,58.529358,19400
2012-03-20,62.400002,62.840000,62.349998,62.380001,58.463749,6800
2012-03-21,62.730000,62.730000,61.500000,61.610001,57.742085,12400
2012-03-22,61.259998,62.419998,61.180000,61.599998,57.732712,21700
2012-03-23,61.759998,62.680000,61.759998,62.000000,58.107605,22100
2012-03-26,62.770000,63.470001,62.020000,62.639999,58.707417,24200
2012-03-27,62.680000,63.099998,62.470001,62.680000,58.744915,8600
2012-03-28,62.939999,62.939999,61.830002,62.410000,58.491844,11800
2012-03-29,61.980000,62.990002,61.980000,62.900002,58.951096,13800
2012-03-30,63.369999,63.369999,62.669998,62.740002,58.801151,8800
2012-04-02,62.980000,63.299999,62.799999,63.299999,59.325989,16900
2012-04-03,63.000000,63.290001,62.459999,62.709999,58.773029,14300
2012-04-04,62.419998,62.959999,62.090000,62.509998,58.585583,13800
2012-04-05,62.480000,62.869999,62.230000,62.869999,58.922970,19500
2012-04-09,62.599998,62.869999,62.250000,62.459999,58.538723,13500
2012-04-10,62.669998,62.869999,61.060001,61.060001,57.226620,23700
2012-04-11,61.860001,62.540001,61.549999,62.540001,58.613693,11400
2012-04-12,62.680000,63.299999,62.660000,63.279999,59.307236,12300
2012-04-13,63.270000,63.270000,62.220001,62.310001,58.398151,9900
2012-04-16,62.799999,63.250000,62.060001,62.570000,58.641815,8700
2012-04-17,63.000000,63.480000,62.619999,63.169998,59.204147,10000
2012-04-18,63.250000,63.290001,62.119999,62.400002,58.482494,10800
2012-04-19,62.619999,62.849998,61.549999,61.750000,57.873287,11000
2012-04-20,62.400002,62.840000,62.080002,62.419998,58.501225,16400
2012-04-23,62.180000,62.180000,61.099998,61.150002,57.310966,17500
2012-04-24,61.580002,61.939999,61.470001,61.759998,57.882664,6600
2012-04-25,62.889999,63.389999,62.049999,62.279999,58.370022,24900
2012-04-26,62.619999,63.630001,62.619999,63.560001,59.569660,44100
2012-04-27,64.000000,64.500000,63.490002,64.489998,60.441257,32200
2012-04-30,64.889999,64.889999,64.000000,64.150002,60.122616,22000
2012-05-01,64.709999,64.739998,62.709999,62.910000,58.960468,26000
2012-05-02,62.709999,63.080002,62.130001,62.509998,58.819328,24700
2012-05-03,62.230000,62.740002,61.750000,62.160000,58.489994,22000
2012-05-04,62.220001,62.950001,61.779999,62.480000,58.791100,22300
2012-05-07,62.580002,63.320000,62.369999,63.310001,59.572090,12000
2012-05-08,62.869999,64.480003,62.400002,63.939999,60.164906,31200
2012-05-09,63.450001,63.799999,62.450001,62.500000,58.809910,27000
2012-05-10,63.139999,63.139999,62.340000,62.660000,58.960472,27000
2012-05-11,62.360001,63.389999,62.099998,62.250000,58.574669,9500
2012-05-14,62.119999,62.599998,61.610001,61.810001,58.160648,17500
2012-05-15,62.160000,62.740002,61.849998,61.860001,58.207714,14000
2012-05-16,62.380001,62.869999,62.080002,62.349998,58.668766,30700
2012-05-17,62.560001,62.709999,62.000000,62.000000,58.339443,13200
2012-05-18,61.750000,61.779999,60.139999,60.470001,56.899773,29500
2012-05-21,60.139999,60.959999,60.099998,60.959999,57.360844,14000
2012-05-22,60.869999,61.389999,60.290001,60.660000,57.078545,12000
2012-05-23,60.910000,60.950001,60.250000,60.799999,57.210289,18000
2012-05-24,61.430000,61.430000,60.259998,60.970001,57.370270,10000
2012-05-25,61.020000,61.259998,60.520000,60.750000,57.163242,11000
2012-05-29,61.320000,61.790001,60.540001,61.310001,57.690182,13000
2012-05-30,60.959999,61.400002,60.709999,61.049999,57.445526,9400
2012-05-31,61.340000,61.700001,60.410000,61.270000,57.652550,20300
2012-06-01,60.500000,61.040001,60.049999,60.490002,56.918594,14000
2012-06-04,60.500000,61.490002,60.500000,61.250000,57.633720,11100
2012-06-05,61.279999,61.990002,60.770000,61.070000,57.464355,10000
2012-06-06,61.380001,62.330002,60.970001,62.330002,58.649956,23700
